datetime,grid_id,value,date,Column_WV,Optical_Depth_055_avg,Optical_Depth_055_min,Optical_Depth_055_max,Optical_Depth_055_var,Optical_Depth_055_std,Optical_Depth_055_p95,latitude,longitude,surface,gust,sp,orog,t,heightAboveGround,u,v,sunsd,level,tozne,location,prate_max,prate_mean,cat_rain_max,cat_rain_mode
2018-02-08T16:00:00Z,XJF9O,0,2018-02-08,,,,,,,,25.125,121.625,0.0,6.975,100009.1,157.14,288.375,10.0,-3.08,2.0925,3454.25,0.0,250.2,tp,0.00018100001,8.675e-05,1.0,1.0
2018-02-08T16:00:00Z,XNLVD,0,2018-02-08,,,,,,,,25.125,121.625,0.0,6.975,100009.1,157.14,288.375,10.0,-3.08,2.0925,3454.25,0.0,250.2,tp,0.00018100001,8.675e-05,1.0,1.0
2018-02-08T18:30:00Z,1Z2W7,0,2018-02-08,0.7299565217391304,0.3407826086956521,0.266,0.4,0.001340814229249,0.0366171302705306,0.3919999999999999,28.625,77.375,0.0,2.675,98867.1,208.5,284.875,10.0,1.5725,-1.2375001,0.0,0.0,316.95,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,90S79,0,2018-02-08,0.7068947368421054,0.3907777777777778,0.284,0.583,0.0063546535947712,0.0797160811553807,0.5243499999999999,28.75,77.25,0.0,2.3,98890.7,207.02,286.7,10.0,1.48,-1.21,0.0,0.0,317.2,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,A7UCQ,0,2018-02-08,0.7532173913043477,0.3903478260869565,0.29,0.477,0.0033675098814229,0.0580302497101548,0.4706999999999999,28.625,77.375,0.0,2.675,98867.1,208.5,284.875,10.0,1.5725,-1.2375001,0.0,0.0,316.95,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,D7S1G,0,2018-02-08,0.7156250000000001,0.3702916666666667,0.25,0.423,0.0019116068840579,0.0437219268109031,0.4156999999999999,28.75,77.375,0.0,2.6,98869.91,208.45999,284.3,10.0,1.61,-1.36,0.0,0.0,317.15002,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,E2AUK,0,2018-02-08,0.688695652173913,0.4314999999999999,0.402,0.479,0.0005041153846153,0.022452513993212,0.4686,28.625,77.125,0.0,2.325,98801.9,215.14,285.2,10.0,1.495,-0.90250003,0.0,0.0,316.92502,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,GAC6R,0,2018-02-08,0.7475789473684209,0.3853529411764706,0.344,0.478,0.0016396176470588,0.0404921924209942,0.4523999999999999,28.875,77.125,0.0,2.375,98830.7,212.9,282.27502,10.0,1.495,-1.1825,0.0,0.0,317.825,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,GJLB2,0,2018-02-08,0.63155,0.3229499999999999,0.264,0.373,0.0010142605263157,0.0318474571404969,0.37205,28.625,77.125,0.0,2.325,98801.9,215.14,285.2,10.0,1.495,-0.90250003,0.0,0.0,316.92502,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,HANW9,0,2018-02-08,0.7474583333333333,0.41175,0.324,0.458,0.001712804347826,0.0413860404946654,0.45685,28.625,77.25,0.0,2.6,98799.5,214.70001,287.0,10.0,1.49,-1.0600001,0.0,0.0,316.95,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,HM74A,0,2018-02-08,0.640913043478261,,,,,,,28.75,77.125,0.0,2.1999998,98894.7,207.26001,284.15002,10.0,1.4549999,-1.05,0.0,0.0,317.2,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,KZ9W9,0,2018-02-08,0.6723888888888889,0.3360000000000001,0.273,0.373,0.0009377142857142,0.0306221208559153,0.36915,28.75,77.125,0.0,2.1999998,98894.7,207.26001,284.15002,10.0,1.4549999,-1.05,0.0,0.0,317.2,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,P8JA5,0,2018-02-08,0.7492173913043478,0.3949130434782609,0.306,0.455,0.0014380830039525,0.0379220648693154,0.4473,28.625,77.375,0.0,2.675,98867.1,208.5,284.875,10.0,1.5725,-1.2375001,0.0,0.0,316.95,dl,0.0,0.0,0.0,0.0
2018-02-08T18:30:00Z,PJNW1,0,2018-02-08,0.699913043478261,0.3105714285714285,0.257,0.367,0.001772619047619,0.042102482677617,0.3664,28.75,77.25,0.0,2.3,98890.7,207.02,286.7,10.0,1.48,-1.21,0.0,0.0,317.2,dl,0.0,0.0,0.0,0.0
2018-02-09T08:00:00Z,3S31A,0,2018-02-09,,,,,,,,33.875,242.0,0.0,3.85,100638.09,59.1,299.0,10.0,1.585,3.105,21600.0,0.0,287.15002,la,0.0,0.0,0.0,0.0
