granule_id,time_start,time_end,product,location,split,us_url,eu_url,as_url,cksum,granule_size
20200130T065000_maiac_dl_0.hdf,2020-01-30T05:05:00.000Z,2020-01-30 06:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200130T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200130T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200130T065000_maiac_dl_0.hdf,2170625807,12708293
20200131T055500_maiac_dl_0.hdf,2020-01-31T05:45:00.000Z,2020-01-31 05:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200131T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200131T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200131T055500_maiac_dl_0.hdf,471867670,13872159
20200201T063500_maiac_dl_0.hdf,2020-02-01T04:50:00.000Z,2020-02-01 06:35:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200201T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200201T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200201T063500_maiac_dl_0.hdf,1764997932,11775778
20200202T054000_maiac_dl_0.hdf,2020-02-02T05:35:00.000Z,2020-02-02 05:40:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200202T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200202T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200202T054000_maiac_dl_0.hdf,426805689,13137733
20200203T062500_maiac_dl_0.hdf,2020-02-03T04:40:00.000Z,2020-02-03 06:25:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200203T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200203T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200203T062500_maiac_dl_0.hdf,3859581460,12525967
20200204T071000_maiac_dl_0.hdf,2020-02-04T05:20:00.000Z,2020-02-04 07:10:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200204T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200204T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200204T071000_maiac_dl_0.hdf,3643609995,12616519
20200205T061500_maiac_dl_0.hdf,2020-02-05T06:05:00.000Z,2020-02-05 06:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200205T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200205T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200205T061500_maiac_dl_0.hdf,2849893949,13062466
20200206T065500_maiac_dl_0.hdf,2020-02-06T05:10:00.000Z,2020-02-06 06:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200206T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200206T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200206T065500_maiac_dl_0.hdf,892183496,13500216
20200207T060000_maiac_dl_0.hdf,2020-02-07T05:50:00.000Z,2020-02-07 06:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200207T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200207T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200207T060000_maiac_dl_0.hdf,2636959721,14709525
20200208T064500_maiac_dl_0.hdf,2020-02-08T04:55:00.000Z,2020-02-08 06:45:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200208T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200208T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200208T064500_maiac_dl_0.hdf,457126597,12549545
20200209T055000_maiac_dl_0.hdf,2020-02-09T05:40:00.000Z,2020-02-09 05:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200209T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200209T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200209T055000_maiac_dl_0.hdf,4146581743,12993280
20200210T063000_maiac_dl_0.hdf,2020-02-10T04:45:00.000Z,2020-02-10 06:30:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200210T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200210T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200210T063000_maiac_dl_0.hdf,4128822668,11777956
20200211T071500_maiac_dl_0.hdf,2020-02-11T05:30:00.000Z,2020-02-11 07:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200211T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200211T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200211T071500_maiac_dl_0.hdf,2798138115,13325642
20200212T062000_maiac_dl_0.hdf,2020-02-12T06:10:00.000Z,2020-02-12 06:20:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200212T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200212T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200212T062000_maiac_dl_0.hdf,635107246,12508924
20200213T070000_maiac_dl_0.hdf,2020-02-13T05:15:00.000Z,2020-02-13 07:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200213T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200213T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200213T070000_maiac_dl_0.hdf,1589437909,13208305
20200214T060500_maiac_dl_0.hdf,2020-02-14T06:00:00.000Z,2020-02-14 06:05:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200214T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200214T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200214T060500_maiac_dl_0.hdf,1160203264,13334925
20200215T065000_maiac_dl_0.hdf,2020-02-15T05:05:00.000Z,2020-02-15 06:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200215T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200215T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200215T065000_maiac_dl_0.hdf,2422299267,12183669
20200216T055500_maiac_dl_0.hdf,2020-02-16T05:45:00.000Z,2020-02-16 05:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200216T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200216T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200216T055500_maiac_dl_0.hdf,2902350362,14372711
20200217T063500_maiac_dl_0.hdf,2020-02-17T04:50:00.000Z,2020-02-17 06:35:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200217T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200217T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200217T063500_maiac_dl_0.hdf,3976465516,11676691
20200218T054000_maiac_dl_0.hdf,2020-02-18T05:35:00.000Z,2020-02-18 05:40:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200218T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200218T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200218T054000_maiac_dl_0.hdf,1184151280,12689915
20200219T062500_maiac_dl_0.hdf,2020-02-19T04:40:00.000Z,2020-02-19 06:25:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200219T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200219T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200219T062500_maiac_dl_0.hdf,1029792010,8729367
20200220T071000_maiac_dl_0.hdf,2020-02-20T05:20:00.000Z,2020-02-20 07:10:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200220T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200220T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200220T071000_maiac_dl_0.hdf,91645074,13150622
20200221T061500_maiac_dl_0.hdf,2020-02-21T06:05:00.000Z,2020-02-21 06:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200221T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200221T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200221T061500_maiac_dl_0.hdf,926967321,11199609
20200222T065500_maiac_dl_0.hdf,2020-02-22T05:10:00.000Z,2020-02-22 06:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200222T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200222T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200222T065500_maiac_dl_0.hdf,1180617231,13283282
20200223T060000_maiac_dl_0.hdf,2020-02-23T05:50:00.000Z,2020-02-23 06:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200223T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200223T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200223T060000_maiac_dl_0.hdf,2316728899,13818426
20200224T064500_maiac_dl_0.hdf,2020-02-24T04:55:00.000Z,2020-02-24 06:45:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200224T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200224T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200224T064500_maiac_dl_0.hdf,2753740460,12490595
20200225T055000_maiac_dl_0.hdf,2020-02-25T05:40:00.000Z,2020-02-25 05:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200225T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200225T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200225T055000_maiac_dl_0.hdf,1532223547,13833624
20200226T063000_maiac_dl_0.hdf,2020-02-26T04:45:00.000Z,2020-02-26 06:30:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200226T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200226T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200226T063000_maiac_dl_0.hdf,2771482585,11727949
20200227T071500_maiac_dl_0.hdf,2020-02-27T05:30:00.000Z,2020-02-27 07:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200227T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200227T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200227T071500_maiac_dl_0.hdf,3923551662,11910350
20200228T062000_maiac_dl_0.hdf,2020-02-28T06:10:00.000Z,2020-02-28 06:20:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200228T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200228T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200228T062000_maiac_dl_0.hdf,1958733306,10702877
20200229T070000_maiac_dl_0.hdf,2020-02-29T05:15:00.000Z,2020-02-29 07:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200229T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200229T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200229T070000_maiac_dl_0.hdf,1175499494,12491384
20200301T060500_maiac_dl_0.hdf,2020-03-01T06:00:00.000Z,2020-03-01 06:05:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200301T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200301T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200301T060500_maiac_dl_0.hdf,2367944661,13737570
20200302T065000_maiac_dl_0.hdf,2020-03-02T05:05:00.000Z,2020-03-02 06:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200302T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200302T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200302T065000_maiac_dl_0.hdf,1019748319,13062365
20200303T055500_maiac_dl_0.hdf,2020-03-03T05:45:00.000Z,2020-03-03 05:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200303T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200303T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200303T055500_maiac_dl_0.hdf,226062182,14273281
20200304T063500_maiac_dl_0.hdf,2020-03-04T04:50:00.000Z,2020-03-04 06:35:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200304T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200304T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200304T063500_maiac_dl_0.hdf,1759808046,11810075
20200305T054000_maiac_dl_0.hdf,2020-03-05T05:35:00.000Z,2020-03-05 05:40:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200305T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200305T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200305T054000_maiac_dl_0.hdf,3646717619,11385851
20200306T062500_maiac_dl_0.hdf,2020-03-06T04:40:00.000Z,2020-03-06 06:25:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200306T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200306T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200306T062500_maiac_dl_0.hdf,3829026941,9600587
20200307T071000_maiac_dl_0.hdf,2020-03-07T05:20:00.000Z,2020-03-07 07:10:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200307T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200307T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200307T071000_maiac_dl_0.hdf,3197446398,12225225
20200308T061500_maiac_dl_0.hdf,2020-03-08T06:05:00.000Z,2020-03-08 06:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200308T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200308T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200308T061500_maiac_dl_0.hdf,2320272095,13541686
20200309T065500_maiac_dl_0.hdf,2020-03-09T05:10:00.000Z,2020-03-09 06:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200309T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200309T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200309T065500_maiac_dl_0.hdf,3061128731,12872469
20200310T060000_maiac_dl_0.hdf,2020-03-10T05:50:00.000Z,2020-03-10 06:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200310T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200310T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200310T060000_maiac_dl_0.hdf,3308442467,12142296
20200311T064500_maiac_dl_0.hdf,2020-03-11T04:55:00.000Z,2020-03-11 06:45:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200311T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200311T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200311T064500_maiac_dl_0.hdf,1892610667,10265186
20200312T055000_maiac_dl_0.hdf,2020-03-12T05:40:00.000Z,2020-03-12 05:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200312T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200312T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200312T055000_maiac_dl_0.hdf,68605684,13753785
20200313T063000_maiac_dl_0.hdf,2020-03-13T04:45:00.000Z,2020-03-13 06:30:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200313T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200313T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200313T063000_maiac_dl_0.hdf,3730142928,11567402
20200314T071500_maiac_dl_0.hdf,2020-03-14T05:30:00.000Z,2020-03-14 07:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200314T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200314T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200314T071500_maiac_dl_0.hdf,3802939822,12952817
20200315T062000_maiac_dl_0.hdf,2020-03-15T06:10:00.000Z,2020-03-15 06:20:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200315T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200315T062000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200315T062000_maiac_dl_0.hdf,2340500309,9610738
20200316T070000_maiac_dl_0.hdf,2020-03-16T05:15:00.000Z,2020-03-16 07:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200316T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200316T070000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200316T070000_maiac_dl_0.hdf,3835390536,11629431
20200317T060500_maiac_dl_0.hdf,2020-03-17T06:00:00.000Z,2020-03-17 06:05:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200317T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200317T060500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200317T060500_maiac_dl_0.hdf,1675734105,13653791
20200318T065000_maiac_dl_0.hdf,2020-03-18T05:05:00.000Z,2020-03-18 06:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200318T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200318T065000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200318T065000_maiac_dl_0.hdf,3793310019,12877571
20200319T055500_maiac_dl_0.hdf,2020-03-19T05:45:00.000Z,2020-03-19 05:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200319T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200319T055500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200319T055500_maiac_dl_0.hdf,2560104052,12897395
20200320T063500_maiac_dl_0.hdf,2020-03-20T04:50:00.000Z,2020-03-20 06:35:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200320T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200320T063500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200320T063500_maiac_dl_0.hdf,3479135863,11044826
20200321T054000_maiac_dl_0.hdf,2020-03-21T05:35:00.000Z,2020-03-21 05:40:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200321T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200321T054000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200321T054000_maiac_dl_0.hdf,508604054,13569297
20200322T062500_maiac_dl_0.hdf,2020-03-22T04:40:00.000Z,2020-03-22 06:25:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200322T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200322T062500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200322T062500_maiac_dl_0.hdf,1732618484,10987052
20200323T071000_maiac_dl_0.hdf,2020-03-23T05:20:00.000Z,2020-03-23 07:10:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200323T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200323T071000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200323T071000_maiac_dl_0.hdf,1854663069,10419447
20200324T061500_maiac_dl_0.hdf,2020-03-24T06:05:00.000Z,2020-03-24 06:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200324T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200324T061500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200324T061500_maiac_dl_0.hdf,529504636,9928452
20200325T065500_maiac_dl_0.hdf,2020-03-25T05:10:00.000Z,2020-03-25 06:55:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200325T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200325T065500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200325T065500_maiac_dl_0.hdf,2745500750,8597518
20200326T060000_maiac_dl_0.hdf,2020-03-26T05:50:00.000Z,2020-03-26 06:00:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200326T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200326T060000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200326T060000_maiac_dl_0.hdf,602847123,7433530
20200327T064500_maiac_dl_0.hdf,2020-03-27T04:55:00.000Z,2020-03-27 06:45:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200327T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200327T064500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200327T064500_maiac_dl_0.hdf,2806275821,9662468
20200328T055000_maiac_dl_0.hdf,2020-03-28T05:40:00.000Z,2020-03-28 05:50:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200328T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200328T055000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200328T055000_maiac_dl_0.hdf,2749688755,13941194
20200329T063000_maiac_dl_0.hdf,2020-03-29T04:45:00.000Z,2020-03-29 06:30:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200329T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200329T063000_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200329T063000_maiac_dl_0.hdf,3752355738,12475870
20200330T071500_maiac_dl_0.hdf,2020-03-30T05:30:00.000Z,2020-03-30 07:15:00+00:00,maiac,dl,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2020/20200330T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2020/20200330T071500_maiac_dl_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2020/20200330T071500_maiac_dl_0.hdf,1756437281,13138260
